65619,Chelsy,Chelsy(チェルシー),chelsy-tickets,グループ,FALSE,
56296,地球三兄弟,地球三兄弟,tikyusankyodai-tickets,グループ,FALSE,
668,CIBO MATTO,CIBO MATTO（チボ・マット）,cibo-matto-tickets,グループ,FALSE,
665,CHAGE&ASKA,チャゲアス (CHAGE and ASKA),chage-and-aska-tickets,グループ,FALSE,
24003,chaqq,chaqq(チャック),chaqq-tickets,グループ,FALSE,
68383,CHaCK-UP,CHaCK-UP(チャックアップ),chack-up-tickets,グループ,FALSE,
4858,チャットモンチー,チャットモンチー,chatmonchy-tickets,グループ,FALSE,
40039,チャラン･ポ･ランタン,チャランポランタン,charanporantan-tickets,グループ,FALSE,
75247,Chu’s day.,Chus day(チューズデイ),chusday-tickets,グループ,FALSE,
680,TUBE,TUBE(チューブ),category-20244-tickets,グループ,FALSE,
21446,TULIP,チューリップ(TULIP),tulip-tickets,グループ,FALSE,
57776,超特急,超特急,train-tickets,グループ,FALSE,
67270,*ChocoLate Bomb!!,ChocoLate Bomb(ちょこぼ),clb-tickets,グループ,FALSE,
,,チョパレボ,choppers-tickets,グループ,TRUE,
6290,チリヌルヲワカ,チリヌルヲワカ,chirinuruwowaka-tickets,グループ,FALSE,
,,チームペットショップ,tps-tickets,グループ,TRUE,
,,チーム湯豆腐,team-yudoufu-tickets,グループ,TRUE,
56089,TWIN CROSS,ツインクロス(TWIN CROSS),twin-cross-tickets,グループ,FALSE,
72532,月に吠える。,月に吠える,tsukini-hoeru-tickets,グループ,FALSE,
32836,TSUKEMEN,TSUKEMEN(ツケメン),tsukemen-tickets,グループ,FALSE,
17826,つしまみれ,つしまみれ,tsushimamire-tickets,グループ,FALSE,
71512,ツヅキマシテ、,ツヅキマシテ,tsudukimasite-tickets,グループ,FALSE,
2468,つばき(ロックバンド),つばき,tsubaki-tickets,グループ,FALSE,
15008,鶴,鶴,tsuru-tickets,グループ,FALSE,
5943,Zwei,Zwei(ツヴァイ),zwei-tickets,グループ,FALSE,
20088,te’,te’(テ),te-tickets,グループ,FALSE,
57777,てぃ☆イン!,てぃ イン,tine-tickets,グループ,FALSE,
679,TRF,TRF,trf-tickets,グループ,FALSE,
2048,TM NETWORK,TM NETWORK (TMN),tm-network-tickets,グループ,FALSE,
,,TK feat TK,tk-feat-tk-tickets,グループ,TRUE,
719,T-SQUARE,T-SQUARE(Tスクエア),t-square-tickets,グループ,FALSE,
6694,T-BOLAN,T-BOLAN (ティーボラン),t-bolan-tickets,グループ,FALSE,
55101,テスラは泣かない。,テスラは泣かない,tesla-tickets,グループ,FALSE,
,,寺沢勘太郎一家,terasawa-kantaro-tickets,グループ,TRUE,
65861,天才バンド,天才バンド,tensaiband-tickets,グループ,FALSE,
59447,天才凡人,天才凡人,tensai-bonjin-tickets,グループ,FALSE,
86490,10神ACTOR,10神ACTOR,10jinactor-tickets,グループ,FALSE,
2089,10-FEET,10-FEET,10-feet-tickets,グループ,FALSE,
62478,テンプラキッズ,テンプラキッズ,tempura-kidz-tickets,グループ,FALSE,
31715,Dear Loving,Dear Loving,dear-loving-tickets,グループ,FALSE,
31287,Dio(ヴィジュアル系),Dio(ディオ),dio-tickets,グループ,FALSE,
49342,DIAURA,DIAURA,diaura-tickets,グループ,FALSE,
59823,Dizzy Sunfist,Dizzy Sunfist,dizzy-sunfist-tickets,グループ,FALSE,
52494,DISACODE,DISACODE(ディスアコード),disacode-tickets,グループ,FALSE,
61045,this is not a business,this is not a business,this-is-not-a-business-tickets,グループ,FALSE,
54257,DISH//,DISH//(ディッシュ),dish-tickets,グループ,FALSE,
664,DIMENSION,DIMENSION(ディメンション),dimension-tickets,グループ,FALSE,
1965,DIR EN GREY,DIR EN GREY,category-30466-tickets,グループ,FALSE,
68421,Develop One’s Faculties,Develop One’s Faculties,dof-tickets,グループ,FALSE,
5385,D(ヴィジュアル系),D(ディー),d-tickets,グループ,FALSE,
4096,菊地成孔,dCprG(菊地成孔),dcprg-tickets,グループ,FALSE,
32324,D.W.ニコルズ,DWニコルズ,dwnicols-tickets,グループ,FALSE,
46612,D☆DATE,D☆DATE (ディーデイト),d-date-tickets,グループ,FALSE,
669,DEEN,DEEN (ディーン),deen-tickets,グループ,FALSE,
64909,DYGL,DYGL(デイグロー),dygl-tickets,グループ,FALSE,
19381,DaizyStripper,デイジーストリッパー,daisy-stripper-tickets,グループ,FALSE,
,,デキシードザエモンズ,dexied-the-emons-tickets,グループ,TRUE,
54457,DEZERT,DEZERT(デザート),dezert-tickets,グループ,FALSE,
,,Dessert Flame Frequency,dff-tickets,グループ,TRUE,
31288,DEATHGAZE,DEATHGAZE(デスゲイズ),death-gaze-tickets,グループ,FALSE,
38828,DEAD END,DEAD END(デッドエンド),dead-end-tickets,グループ,FALSE,
59443,DENIMS,DENIMS(デニムス),denims-tickets,グループ,FALSE,
3514,DEPAPEPE,DEPAPEPE(デパペペ),depapepe-tickets,グループ,FALSE,
73717,Devil Kitty,Devil Kitty(デビルキティ),devil-kitty-tickets,グループ,FALSE,
44678,defspiral,defspiral(デフスパイラル),defspiral-tickets,グループ,FALSE,
3631,Def Tech ,Def Tech(デフテック),deftech-tickets,グループ,FALSE,
5100,DuelJewel,DuelJewel(デュエルジュエル),duel-jewel-tickets,グループ,FALSE,
14608,D’ERLANGER,DERLANGER,derlanger-tickets,グループ,FALSE,
698,電気グルーヴ,電気グルーヴ,denki-groove-tickets,グループ,FALSE,
50968,電気式華憐音楽集団,電気式華憐音楽集団,denkare-tickets,グループ,FALSE,
53027,電大,電大,dendai-tickets,グループ,FALSE,
40209,電脳オヴラアト,電脳オヴラアト,denno-oblaat-tickets,グループ,FALSE,
68823,電波少女,電波少女,denpagirl-tickets,グループ,FALSE,
70572,TWEEDEES,TWEEDEES,tweedees-tickets,グループ,FALSE,
66865,21g,21g,21g-tickets,グループ,FALSE,
5938,Tourbillon,Tourbillon(トゥールビヨン),tourbillon-tickets,グループ,FALSE,
70406,東京エロティカルパレード。,東京エロティカルパレード,eroctrical-parade-tickets,グループ,FALSE,
41236,東京カランコロン,東京カランコロン,tokyokarankoron-tickets,グループ,FALSE,
80074,東京事変,東京事変,tokyojihen-tickets,グループ,FALSE,
708,東京スカパラダイスオーケストラ,東京スカパラダイスオーケストラ,tokyo-ska-paradise-orchestra-tickets,グループ,FALSE,
676,Tokyo No.1 Soul Set,TOKYO No.1 SOUL SET,t1ss-tickets,グループ,FALSE,
56689,Tokami,Tokami,category-30404-tickets,グループ,FALSE,
7050,特撮(バンド),特撮,tokusatsu-tickets,グループ,FALSE,
68706,toconoma,toconoma(トコノマ),toconoma-tickets,グループ,FALSE,
712,TRICERATOPS,TRICERATOPS(トライセラ),triceratops-tickets,グループ,FALSE,
45072,TRI4TH,トライフォース,tri4th-tickets,グループ,FALSE,
5105,TRIPLANE,トライプレイン(TRIPLANE),triplane-tickets,グループ,FALSE,
66985,TRUSTRICK,TRUSTRICK(トラストリック),trustrick-tickets,グループ,FALSE,
,,TRANSTIC NERVE,transtic-nerve-tickets,グループ,TRUE,
37662,トリオ･リベルタ,トリオリベルタ,trio-libertad-tickets,グループ,FALSE,
51672,tricot,tricot(トリコ),tricot-tickets,グループ,FALSE,
,,trick(トリック),tri-ck-tickets,グループ,TRUE,
43591,xTRiPx,xTRiPx(トリップ),xtripx-tickets,グループ,FALSE,
4765,AAA,AAA(トリプルエー),category-30328-tickets,グループ,FALSE,2
63361,トリプルファイヤー,トリプルファイヤー,triple-fire-tickets,グループ,FALSE,
,,トワエモワ(Toi et Moi),toi-et-moi-tickets,グループ,TRUE,
5692,toe,toe,toe-tickets,グループ,FALSE,
64749,TOTAL OBJECTION,TOTAL OBJECTION,total-objection-tickets,グループ,FALSE,
20111,TOTALFAT,TOTALFAT(トータルファット),totalfat-tickets,グループ,FALSE,
3124,doa,doa(ドア),doa-tickets,グループ,FALSE,
1223,Do As Infinity,Do As Infinity,do-as-infinity-tickets,グループ,FALSE,
36855,DOG inTheパラレルワールドオーケストラ,DOG inTheパラレルワールドオーケストラ,dog-in-the-pwo-tickets,グループ,FALSE,
59379,どついたるねん,どついたるねん,dotuitarunen-tickets,グループ,FALSE,
2423,怒髪天,怒髪天,dohatsuten-tickets,グループ,FALSE,
683,ドミンゴス,ドミンゴス,domingos-tickets,グループ,FALSE,
892,Dragon Ash,Dragon Ash,dragonash-tickets,グループ,FALSE,
55407,ドラマチックアラスカ,ドラマチックアラスカ,dramatic-alaska-tickets,グループ,FALSE,
673,DREAMS COME TRUE,ドリカム,dreams-come-true-tickets,グループ,FALSE,
57876,Dream5,Dream5(ドリーム5),dream5-tickets,グループ,FALSE,
41309,Droog,Droog(ドルーグ),droog-tickets,グループ,FALSE,
55811,ドレスコーズ,ドレスコーズ,dress-codes-tickets,グループ,FALSE,
4180,ドレミ團,ドレミ團,dlmdtyl-tickets,グループ,FALSE,
,,Drops(ドロップ),drops-tickets,グループ,TRUE,
6974,DOES,DOES(ドーズ),does-tickets,グループ,FALSE,
,,DOPE(ドープ),dope-tickets,グループ,TRUE,
,,劇団ナイアガラ,gekidan-niagara-tickets,グループ,TRUE,
2434,NIGHTMARE,ナイトメア,category-31460-tickets,グループ,FALSE,
,,nine days wonder,9dw-tickets,グループ,TRUE,
46865,流田Project,流田project,nagaredap-tickets,グループ,FALSE,
82267,なごみーず,なごみーず,nagomizu-tickets,グループ,FALSE,
33776,Nothing’s Carved In Stone,Nothing’s Carved In Stone,ncis-tickets,グループ,FALSE,
55422,ザ･なつやすみバンド,なつやすみバンド,natsuyasumi-tickets,グループ,FALSE,
68997,ななのん,ななのん,nananon-tickets,グループ,FALSE,
,,ナニワエキスプレス,naniwa-exp-tickets,グループ,TRUE,
,,ナノ (nano),nano-tickets,グループ,TRUE,
37421,nano.RIPE,nano.RIPE(ナノライプ),nano-ripe-tickets,グループ,FALSE,
33898,Nabowa,nabowa(ナボワ),nabowa-tickets,グループ,FALSE,
60276,鳴ル銅鑼,鳴ル銅鑼,narudora-tickets,グループ,FALSE,
82081,NAMBA69,NAMBA69,namba69-tickets,グループ,FALSE,
37246,にこいち,にこいち,nikoichi-tickets,グループ,FALSE,
5386,NICO Touches the Walls,NICO Touches the Walls,nico-touches-the-walls-tickets,グループ,FALSE,
51746,nicoten,nicoten(ニコテン),nicoten-tickets,グループ,FALSE,
,,にこまじ(NicoNicoMagic),nicomaji-tickets,グループ,TRUE,
85433,NEW→AGE,NEW→AGE(ニューエイジ),new-age-tickets,グループ,FALSE,
2212,ニューロティカ,ニューロティカ,newroteka-tickets,グループ,FALSE,
2846,人間椅子,人間椅子,ningen-isu-tickets,グループ,FALSE,
2492,THE NEATBEATS,ニートビーツ(THE NEATBEATS),neatbeats-tickets,グループ,FALSE,
66877,NEENEE,NEENEE(ニーニー),neenee-tickets,グループ,FALSE,
86621,NUITO,NUITO,nuito-tickets,グループ,FALSE,
15203,NUBO,NUBO(ヌーボ),nubo-tickets,グループ,FALSE,
63971,NeoBallad,NeoBallad,neo-ballad-tickets,グループ,FALSE,
55723,NECOKICKS,ネコキックス(NECOKICKS),necokicks-tickets,グループ,FALSE,
34629,neco眠る,neco眠る,neco-nemuru-tickets,グループ,FALSE,
36250,ねごと,ねごと,negoto-tickets,グループ,FALSE,
55221,NESS,NESS(ネス),ness-tickets,グループ,FALSE,
807,熱帯JAZZ楽団,熱帯JAZZ楽団,nettai-tickets,グループ,FALSE,
64059,NEVA GIVE UP,ネバーギブアップ(NGU),neva-give-up-tickets,グループ,FALSE,
71616,never young beach,never young beach,never-young-beach-tickets,グループ,FALSE,
58583,Neverland(ヴィジュアル系),Neverland,neverland-b-tickets,グループ,FALSE,
50994,NOISEMAKER,NOISEMAKER,noise-maker-tickets,グループ,FALSE,
42446,NOCTURNAL BLOODLUST,NOCTURNAL BLOODLUST,nocturnal-bloodlust-tickets,グループ,FALSE,
38410,KNOCK OUT MONKEY,KNOCK OUT MONKEY,knockoutmonkey-tickets,グループ,FALSE,
38815,NOVELS,NOVELS(ノベルズ),novels-tickets,グループ,FALSE,
22177,NoGoD,NoGoD(ノーゴッド),nogod-tickets,グループ,FALSE,
13589,Northern19,Northern19(ノーザン19),northern19-tickets,グループ,FALSE,
58603,Noshow,Noshow(ノーショー),noshow-tickets,グループ,FALSE,
895,NONA REEVES,ノーナリーブス,nonareeves-tickets,グループ,FALSE,
2686,nobodyknows+,ノーバディノウズ,nobody-knows-tickets,グループ,FALSE,
941,Hi-STANDARD,ハイスタンダード,hi-standard-tickets,グループ,FALSE,
15249,heidi.,heidi.(ハイヂ),heidi-tickets,グループ,FALSE,
,,背徳の薔薇,haitoku-bara-tickets,グループ,TRUE,
,,ハイフラ(HIGH FLUX),highflux-tickets,グループ,TRUE,
55118,HOWL BE QUIET,HOWL BE QUIET,howl-be-quiet-tickets,グループ,FALSE,
792,HOUND DOG,ハウンドドッグ(HOUND DOG),hound-dog-tickets,グループ,FALSE,
34144,HaKU,HaKU(ハク),haku-tickets,グループ,FALSE,
87323,HAKUEI,HAKUEI(PENICILLIN),penicillin-tickets,グループ,FALSE,
61407,H△G,H△G(ハグ),hag-tickets,グループ,FALSE,
1261,HUSKING BEE,HUSKING BEE(ハスキン),category-30578-tickets,グループ,FALSE,
36192,八十八ヶ所巡礼,八十八ヶ所巡礼,88kasyo-tickets,グループ,FALSE,
85386,はちみつぱい,はちみつぱい,hachimitsupie-tickets,グループ,FALSE,
60680,HAPPY,HAPPY(ハッピー),happy-tickets,グループ,FALSE,
53427,HAPPY BIRTHDAY,HAPPY BIRTHDAY,happy-birthday-tickets,グループ,FALSE,
53110,初恋の嵐,初恋の嵐,hatsukoinoarashi-tickets,グループ,FALSE,
1232,花*花,花＊花,hana-hana-tickets,グループ,FALSE,
68052,華風月,華風月,hanafugetsu-tickets,グループ,FALSE,
32582,Honey L Days,Honey L Days,honey-l-days-tickets,グループ,FALSE,
69506,CHiCO with HoneyWorks,HoneyWorks(ハニーワークス),honey-works-tickets,グループ,FALSE,
55132,はやぶさ(歌謡グループ),はやぶさ,hayabusa-tickets,グループ,FALSE,
61248,ハルカトミユキ,ハルカトミユキ,harukatomiyuki-tickets,グループ,FALSE,
60323,Halo at 四畳半,Halo at 四畳半,haloat4johan-tickets,グループ,FALSE,
54737,Hello Sleepwalkers,Hello Sleepwalkers,hello-sleepwalkers-tickets,グループ,FALSE,
2119,HAWAIIAN6,HAWAIIAN6,category-30551-tickets,グループ,FALSE,
49232,HAND SIGN,HANDSIGN(ハンドサイン),handsign-tickets,グループ,FALSE,
5389,ハンバート ハンバート,ハンバートハンバート,humbert-humbert-tickets,グループ,FALSE,
6027,Heart,HeaRt(ハート),heart-tickets,グループ,FALSE,
36123,Her Name In Blood,HER NAME IN BLOOD,hernameinblood-tickets,グループ,FALSE,
38477,BYEE the ROUND,バイザラウンド,byee-the-round-tickets,グループ,FALSE,
49424,爆弾ジョニー,爆弾ジョニー,bakudanjohnny-tickets,グループ,FALSE,
799,BUCK-TICK,BUCK-TICK(バクチク),buck-tick-tickets,グループ,FALSE,
44175,BugLug,BugLug(バグラグ),bug-lug-tickets,グループ,FALSE,
42210,BUZZ THE BEARS,BUZZ THE BEARS,buzz-the-bears-tickets,グループ,FALSE,
54177,バズマザーズ,バズマザーズ,buzzmothers-tickets,グループ,FALSE,
60074,bacho,bacho(バチョウ),bacho-tickets,グループ,FALSE,
19811,BACK-ON,BACK-ON,back-on-tickets,グループ,FALSE,
32451,バックドロップシンデレラ,バックドロップシンデレラ,backdropc-tickets,グループ,FALSE,
1929,BACK DROP BOMB,BACK DROP BOMB,back-drop-bomb-tickets,グループ,FALSE,
36719,back number,back number(バックナンバー),back-number-tickets,グループ,FALSE,3
2001,THE BACK HORN,THE BACK HORN,thebackhorn-tickets,グループ,FALSE,
40839,BACK LIFT,BACK LIFT(バックリフト),back-lift-tickets,グループ,FALSE,
1925,Buffalo Daughter,バッファロードーター,buffalo-daughter-tickets,グループ,FALSE,
44189,BARICANG,BARICANG(バリカン),baricang-tickets,グループ,FALSE,
2106,BALZAC,バルザック(BALZAC),balzac-tickets,グループ,FALSE,
2579,BAROQUE,バロック(BAROQUE),baroque-tickets,グループ,FALSE,
51013,バンドごっこ,バンドごっこ,gokko-tickets,グループ,FALSE,
63847,BAND-MAID(R),BAND MAID(バンドメイド),band-maid-tickets,グループ,FALSE,
61021,VAMPIRE ROSE,VAMPIRE ROSE,vampire-rose-tickets,グループ,FALSE,
1249,BUMP OF CHICKEN,BUMP OF CHICKEN(バンプ),bumpofchicken-tickets,グループ,FALSE,3
34375,VAMPS,VAMPS(バンプス),vamps-tickets,グループ,FALSE,
2584,BURGER NUDS,BURGER NUDS,burgernuds-tickets,グループ,FALSE,
,,バース(BIRTH),birth-tickets,グループ,TRUE,
94336,Barbariancherry,Barbariancherry,barbariancherry-tickets,グループ,FALSE,
35745,barbalip,バーバリップ(barbalip),barbalip-tickets,グループ,FALSE,
50887,BBQ CHICKENS,BBQ CHICKENS,bbq-chickens-tickets,グループ,FALSE,
49316,BURNOUT SYNDROMES,BURNOUT SYNDROMES,burnout-syndromes-tickets,グループ,FALSE,
37840,パスピエ,パスピエ,passepied-tickets,グループ,FALSE,
59276,パスホリ,パスホリ,pasholi-tickets,グループ,FALSE,
70358,ぱちぱち,ぱちぱち,pachipachi-tickets,グループ,FALSE,
56708,パノラマ虚構ゼノン,パノラマ虚構ゼノン,xe-non-tickets,グループ,FALSE,
70650,パノラマパナマタウン,パノラマパナマタウン,panorama-panama-town-tickets,グループ,FALSE,
761,PUFFY,PUFFY(パフィー),puffy-tickets,グループ,FALSE,
5708,Perfume,Perfume(パフューム),perfume-tickets,グループ,FALSE,2
3227,paris match,パリスマッチ(paris match),paris-match-tickets,グループ,FALSE,
5712,PAN,PAN(パン),pan-tickets,グループ,FALSE,
,,パンダライオン,pandalion-tickets,グループ,TRUE,
759,PERSONZ,PERSONZ (パーソンズ),personz-tickets,グループ,FALSE,
66396,Permanents,Permanents(パーマネンツ),permanents-tickets,グループ,FALSE,
29926,パール兄弟,パール兄弟,pearl-kyodai-tickets,グループ,FALSE,
27921,HERE,HERE(ヒア),here-tickets,グループ,FALSE,
789,ヒカシュー,ヒカシュー,hikashu-tickets,グループ,FALSE,
2894,髭(HiGE),髭(HiGE),category-32766-tickets,グループ,FALSE,
60646,ヒステリックパニック,ヒステリックパニック,hysteric-panic-tickets,グループ,FALSE,
,,Hysteric Lolita(ヒスロリ),hysteric-lolita-tickets,グループ,TRUE,
59043,HIDEKING project,HIDEKING project,hideking-tickets,グループ,FALSE,
,,瞳みのる＆二十二世紀バンド,hitomi-minoru-tickets,グループ,TRUE,
58031,ヒトリエ,ヒトリエ,hitorie-tickets,グループ,FALSE,
,,百裂軒,hyakuretsuken-tickets,グループ,TRUE,
43016,ヒラオコジョー･ザ･グループサウンズ,ヒラオコジョー,hiraokojo-tickets,グループ,FALSE,
37534,Hilcrhyme,HILCRHYME(ヒルクライム),category-30566-tickets,グループ,FALSE,
41432,HillbillyBops,ヒルビリーバップス,hillbilly-bops-tickets,グループ,FALSE,
44853,HINTO,HINTO(ヒント),hinto-tickets,グループ,FALSE,
44965,FEELFLIP,FEELFLIP(ヒールフリップ),feelflip-tickets,グループ,FALSE,
26370,HERO(ヴィジュアル系),HERO(ヒーロー),hero-tickets,グループ,FALSE,
72589,HERO COMPLEX,HERO COMPLEX,hero-complex-tickets,グループ,FALSE,
4417,ビアンコネロ,ビアンコネロ,bianconero-tickets,グループ,FALSE,
747,BEGIN,BEGIN(ビギン),begin-tickets,グループ,FALSE,
46423,美女♂men Z,美女♂men,bjmz-tickets,グループ,FALSE,
30443,vistlip,vistlip(ビストリップ),vistlip-tickets,グループ,FALSE,
71540,Bitter&Sweet,Bitter＆Sweet,bitter-sweet-tickets,グループ,FALSE,
7051,BIGMAMA,BIGMAMA(ビッグママ),category-30378-tickets,グループ,FALSE,
68673,VIDEOTAPEMUSIC,VIDEOTAPEMUSIC,vtm-tickets,グループ,FALSE,
3281,微熱DANJI,微熱DANJI,binetu-danji-tickets,グループ,FALSE,
70132,BILLIE IDLE,ビリーアイドル(BILLIE IDLE),billieidle-tickets,グループ,FALSE,
40047,ビレッジマンズストア,ビレッジマンズストア,villagemans-store-tickets,グループ,FALSE,
73947,BimBomBam楽団,BimBomBam楽団,bbb-gakudan-tickets,グループ,FALSE,
55425,Be Choir,Be choir(ビークワイアー),be-choir-tickets,グループ,FALSE,
751,B’z,B’z(ビーズ),bz-tickets,グループ,FALSE,3
2113,B-DASH,B-DASH(Bダッシュ),b-cash-tickets,グループ,FALSE,
2164,THE BEACHES,THE BEACHES(ビーチズ),the-beaches-tickets,グループ,FALSE,
52984,Beat Buddy Boi,Beat Buddy Boi,beatbuddyboi-tickets,グループ,FALSE,
31420,ザ･ビートモーターズ,ビートモーターズ,the-beat-motors-tickets,グループ,FALSE,
30343,→Pia-no-jaC←,ピアノジャック,pia-no-jac-tickets,グループ,FALSE,
40235,ピアノゾンビ,ピアノゾンビ,piano-zombie-tickets,グループ,FALSE,
896,PIERROT,PIERROT(ピエロ),pierrot-tickets,グループ,FALSE,
71283,PIGGY BANKS,PIGGY BANKS,piggy-banks-tickets,グループ,FALSE,
62488,ピストル･ディスコ,ピストルディスコ,pistol-disco-tickets,グループ,FALSE,
943,the pillows,the pillows(ザ・ピロウズ),pillows-tickets,グループ,FALSE,
,,Pink Moon Babies,pinkmoon-babies-tickets,グループ,TRUE,
2351,ピンク･レディー,ピンクレディー,pink-lady-tickets,グループ,FALSE,
55227,PEAK HOLD,ピークホールド(PEAK HOLD),peak-hold-tickets,グループ,FALSE,
2447,Theピーズ,The ピーズ,pz-tickets,グループ,FALSE,
26644,People In The box,People In The Box,peopleinthebox-tickets,グループ,FALSE,
2598,FIRE BALL,ファイヤーボール(FIRE BALL),fire-ball-tickets,グループ,FALSE,
36752,FACT,FACT (ファクト),fact-tickets,グループ,FALSE,
2847,FUZZY CONTROL,ファジーコントロール,fuzzy-control-tickets,グループ,FALSE,
69560,FAZ,FAZ(ファズ),faz-tickets,グループ,FALSE,
63263,phatmans after school,phatmans after school,phatmansafterschool-tickets,グループ,FALSE,
62815,fhana,fhana(ファナ),fhana-tickets,グループ,FALSE,
51908,jdk BAND,Falcom jdk BAND,falcom-tickets,グループ,FALSE,
10870,FUNKIST,FUNKIST(ファンキスト),funkist-festival-tickets,グループ,FALSE,
5718,FUNKY MONKEY BABYS,FUNKY MONKEY BABYS,funky-monkey-babys-tickets,グループ,FALSE,
69990,FUNCTION6ch,FUNCTION6ch,function6ch-tickets,グループ,FALSE,
69436,Far East Dizain,Far East Dizain,far-east-dizain-tickets,グループ,FALSE,
45057,"Fear,and Loathing in Las Vegas","Fear,and Loathing in Las Vegas",category-30491-tickets,グループ,FALSE,
755,Fishmans,フィッシュマンズ(Fishmans),fishmans-tickets,グループ,FALSE,
57959,フィッシュライフ,フィッシュライフ,fish-life-tickets,グループ,FALSE,
,,F.I.B(Fill in the blanks),fib-tickets,グループ,TRUE,
2893,風味堂,風味堂,fumido-tickets,グループ,FALSE,
23019,FAKE?,FAKE?,fake-tickets,グループ,FALSE,
2172,face to ace,face to ace,facetoace-tickets,グループ,FALSE,
57623,FABLED NUMBER,FABLED NUMBER,fabled-number-tickets,グループ,FALSE,
70006,Faint★Star,Faint star,faintstar-tickets,グループ,FALSE,
45772,FEST VAINQUEUR,FEST VAINQUEUR,fest-vainqueur-tickets,グループ,FALSE,
6701,FoZZtone,FoZZtone(フォズトーン),fozztone-tickets,グループ,FALSE,
56538,fox capture plan,fox capture plan,fox-capture-plan-tickets,グループ,FALSE,
65845,Fo’xTails,Fo’xTails(フォックステイルズ),foxtails-tickets,グループ,FALSE,
53640,PHONO TONES,PHONO TONES,phono-tones-tickets,グループ,FALSE,
64826,FoLLoW,FoLLoW,follow-tickets,グループ,FALSE,
71878,THE FOREVERS,THE FOREVERS,the-forevers-tickets,グループ,FALSE,
30402,FOUR GET ME A NOTS,FOUR GET ME A NOTS,four-get-me-a-nots-tickets,グループ,FALSE,
97912,MAGNUM ZOMBIES,44マグナム(MAGNUM),44magnum-tickets,グループ,FALSE,
43415,04 Limited Sazabys,04 Limited Sazabys,04-limited-sazabys-tickets,グループ,FALSE,
3873,フォーリーブス,フォーリーブス,four-leaves-tickets,グループ,FALSE,
42072,ふくろうず,ふくろうず,fukurouzu-tickets,グループ,FALSE,
60484,藤岡みなみ,藤岡みなみ,fujioka-minami-tickets,グループ,FALSE,
2441,フジファブリック,フジファブリック,fujifabric-tickets,グループ,FALSE,
66238,浮遊スル猫,浮遊スル猫,fuyusuru-neko-tickets,グループ,FALSE,
2013,Fried Pride,フライドプライド(Fried Pride),fried-pride-tickets,グループ,FALSE,
26083,FLYING KIDS,フライングキッズ,fk6-tickets,グループ,FALSE,
79477,マキタ学級(Fly or Die),Fly or Die,flyordie-tickets,グループ,FALSE,
55516,フラチナリズム,フラチナリズム,furachina-rhythm-tickets,グループ,FALSE,
,,Flowery Girls,flowery-girls-tickets,グループ,TRUE,
58537,FLOWER FLOWER,FLOWER FLOWER,flowerflower-tickets,グループ,FALSE,
793,フラワーカンパニーズ,フラワーカンパニーズ,category-31542-tickets,グループ,FALSE,
32793,flumpool,flumpool(フランプール),flumpool-tickets,グループ,FALSE,
44803,The Flickers,The Flickers(フリッカーズ),the-flickers-tickets,グループ,FALSE,
57676,FLIP(DJ),FLiP (フリップ),flip-tickets,グループ,FALSE,
73199,FREAK,FREAK(フリーク),freak-tickets,グループ,FALSE,
50062,FLEA MARKET,FLEA MARKET,flea-market-tickets,グループ,FALSE,
63854,降谷建志,降谷建志(Kj),furuya-kenji-tickets,グループ,FALSE,
2379,Full Of Harmony,Full Of Harmony,foh-tickets,グループ,FALSE,
53916,フレデリック,フレデリック,frederic-tickets,グループ,FALSE,
83768,フレンズ(神泉系バンド),フレンズ,friends-band-tickets,グループ,FALSE,
2317,FLOW,FLOW(フロウ),flow-tickets,グループ,FALSE,
69208,FlowBack,FlowBack(フロウバック),flowback-tickets,グループ,FALSE,
38329,FLOPPY,FLOPPY(フロッピー),floppy-tickets,グループ,FALSE,
3228,FRONTIER BACKYARD,FRONTIER BACKYARD,frontier-backyard-tickets,グループ,FALSE,
71838,THE HOOPERS,THE HOOPERS(フーパーズ),the-hoopers-tickets,グループ,FALSE,
44586,豚乙女,豚乙女,butaotome-tickets,グループ,FALSE,
36248,Brian the Sun,Brian the Sun,brian-the-sun-tickets,グループ,FALSE,
67371,BRIDEAR,BRIDEAR(ブライディア),bridear-tickets,グループ,FALSE,
44731,Brother(ヴィジュアル系),Brother(ブラザー),brother-tickets,グループ,FALSE,
72866,THE BLACK COMET CLUB BAND,THE BLACK COMET CLUB BAND,blackcomet-club-tickets,グループ,FALSE,
54242,Black Gene For the Next Scene,Black Gene For the Next Scene,blackgene-tickets,グループ,FALSE,
65312,THE BLACK SWAN,THE BLACK SWAN,the-black-swan-tickets,グループ,FALSE,
,,Black Bass Quintet,bb-quintet-tickets,グループ,TRUE,
6907,Bloodest Saxophone,Bloodest Saxophone,bloodsax-tickets,グループ,FALSE,
61187,BRADIO,BRADIO(ブラディオ),bradio-tickets,グループ,FALSE,
945,BRAHMAN,BRAHMAN(ブラフマン),brahman-tickets,グループ,FALSE,
42625,Brand New Vibe,ブランニューバイブ,bnv-tickets,グループ,FALSE,
,,BLIZARD TRIBUTE BAND,blizard-tribute-tickets,グループ,TRUE,
51758,BRIDGET,BRIDGET(ブリジット),bridget-tickets,グループ,FALSE,
53366,ブリーフ&トランクス,ブリーフアンドトランクス,brief-and-trunks-tickets,グループ,FALSE,
30934,BULL ZEICHEN 88,BULL ZEICHEN 88,bull-zeichen-88-tickets,グループ,FALSE,
